customer_id,customer_region,customer_age,vendor_count,product_count,is_chain,first_order,last_order,last_promo,payment_method,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_0,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,late_night,early_morning,morning,midday,afternoon_evening,night,weekday,weekend,total_spending,total_orders,used_promo,broader_region,order_frequency,order_span,avg_product_cost,avg_order_cost,products_per_vendor,cui_diversity_score,prefered_cuisine,dow_diversity_score,hr_diversity_score
e8d2c65b76,4660,20.0,1,19,0,9.0,74,NO PROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.49,0.0,0.0,0.0,0.0,0.0,1,4,4,2,2,0,0,0.0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,0,0,0,0,13,0,186.49,13,0,4,5.0,65.0,9.815263157894737,14.345384615384615,19.0,1,CUI_Italian,5,3
45b7af6def,2360,19.0,5,23,7,9.0,78,DELIVERY,CARD,0.0,0.0,116.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,0.0,0.0,0.0,1,2,0,3,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,2,0,0,0,0.0,0,5,1,0,2,6,2,129.67000000000002,8,1,2,8.625,69.0,5.637826086956522,16.208750000000002,4.6,2,CUI_Beverages,4,4
a0ea913f61,2360,21.0,11,26,16,9.0,78,NO PROMO,CARD,0.0,0.0,2.5,0.0,1.22,33.03,0.0,0.0,0.0,10.2,10.96,0.0,16.83,0.0,0.0,4,5,1,4,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,1,0,1,0,0,0,0,0.0,0,8,9,2,0,19,0,74.74000000000001,19,0,2,3.6315789473684212,69.0,2.874615384615385,3.9336842105263163,2.3636363636363638,6,CUI_Chinese,5,6
66b43396fe,4660,39.0,11,27,8,9.0,80,NO PROMO,CARD,20.54,0.0,0.0,22.59,0.0,0.0,0.0,0.0,0.0,55.5,58.29,0.0,23.42,0.0,0.0,1,5,3,3,2,1,2,0.0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,2,4,1,0,0,0,0,0,0,0.0,0,8,4,5,0,14,3,180.33999999999997,17,0,4,4.176470588235294,71.0,6.679259259259259,10.608235294117646,2.4545454545454546,5,CUI_Japanese,7,9
08de503859,2360,38.0,8,21,14,9.0,82,DISCOUNT,DIGI,8.99,0.0,22.3,0.0,1.89,9.14,0.0,0.0,0.0,0.0,0.0,18.23,12.85,0.0,0.0,1,2,0,2,7,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,1,1,0,4,0,0,0,0.0,0,6,2,2,4,12,2,73.39999999999999,14,1,2,5.214285714285714,73.0,3.495238095238095,5.242857142857142,2.625,6,CUI_Beverages,6,6
a7ae9cd81e,2360,34.0,4,30,16,9.0,82,NO PROMO,CARD,0.0,127.17,0.76,0.0,0.0,5.89,0.0,0.0,0.0,0.0,8.03,0.0,0.0,0.0,0.0,2,3,7,1,2,2,0,3.0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,6,5.0,0,2,0,0,10,15,2,141.85,17,0,2,4.294117647058823,73.0,4.7283333333333335,8.344117647058823,7.5,4,CUI_Asian,6,6
8871a08f93,8670,25.0,13,24,12,9.0,83,DELIVERY,CARD,0.0,100.8,102.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,0.0,12.2,0.0,0,6,3,2,3,2,2,0.0,0,0,0,2,3,1,0,0,2,3,1,1,2,0,3,0,0,0,0,0,0,0,0,2.0,4,7,5,0,0,14,4,228.17999999999998,18,1,8,4.111111111111111,74.0,9.507499999999999,12.676666666666666,1.8461538461538463,4,CUI_Beverages,6,9
aab69673fe,2360,25.0,14,22,15,9.0,83,DELIVERY,CASH,5.2,2.52,4.77,0.0,7.43,11.46,0.0,0.0,5.55,0.0,14.01,8.76,0.0,7.4,4.73,1,1,3,4,5,1,1,0.0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,2,4,2,2,0,0,0,0,0.0,1,4,1,10,0,14,2,71.83,16,1,2,4.625,74.0,3.265,4.489375,1.5714285714285714,10,CUI_Japanese,7,8
c4c23f2a62,4660,26.0,8,24,12,9.0,83,NO PROMO,CARD,0.0,3.18,0.0,69.67,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,48.0,8.21,0.0,1,4,2,1,1,2,6,0.0,0,0,0,0,0,0,0,5,3,0,2,1,2,1,1,1,1,0,0,0,0,0,0,0.0,5,6,4,2,0,9,8,134.60000000000002,17,0,4,4.352941176470588,74.0,5.608333333333334,7.917647058823531,3.0,5,CUI_Cafe,7,9
c219b74bfc,2360,27.0,4,21,19,9.0,84,NO PROMO,CARD,31.0,0.0,0.0,0.0,16.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,3.81,0.0,3,4,2,1,5,0,4,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2,2,3,2,3,0,0,0.0,0,2,5,7,5,15,4,68.05000000000001,19,0,2,3.9473684210526314,75.0,3.240476190476191,3.581578947368422,5.25,4,CUI_American,6,10
229a6e4cb9,2360,35.0,4,29,19,9.0,85,NO PROMO,CARD,0.0,0.0,0.0,0.0,2.44,69.97,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,4,4,2,3,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,3,10,0,1,0,0,0.0,0,1,4,13,1,14,5,73.71,19,0,2,4.0,76.0,2.5417241379310345,3.879473684210526,7.25,3,CUI_Chinese,7,6
fb663f4a1c,2360,57.0,13,23,9,9.0,85,FREEBIE,CASH,14.4,32.13,4.75,0.0,0.0,11.86,0.0,1.23,4.98,5.6,5.43,0.0,8.2,0.0,0.0,2,2,1,1,3,3,3,0.0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,6,3,0,1,0,0,0,0,0.0,0,3,2,10,0,9,6,88.58,15,1,2,5.066666666666666,76.0,3.851304347826087,5.905333333333333,1.7692307692307692,9,CUI_Asian,7,7
00d8e25bea,2360,30.0,12,21,18,9.0,86,DELIVERY,CARD,0.0,4.59,5.12,0.0,5.85,25.22,0.0,3.85,0.0,0.0,0.0,0.0,12.08,0.0,0.98,1,6,3,1,2,4,1,0.0,0,0,0,0,0,0,0,0,4,3,1,3,0,1,1,0,0,2,1,1,0,1,0,0.0,0,11,2,3,2,13,5,57.69,18,1,2,4.277777777777778,77.0,2.747142857142857,3.205,1.75,7,CUI_Chinese,7,10
1309257334,8670,26.0,14,33,6,9.0,86,NO PROMO,CARD,43.16,143.94,32.63,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,74.79,0.0,1,8,3,2,8,2,1,1.0,1,1,3,1,2,2,2,0,1,2,8,0,0,0,0,0,0,0,0,0,0,1,0,7.0,6,11,0,0,1,22,3,300.7,25,0,8,3.08,77.0,9.112121212121211,12.027999999999999,2.357142857142857,5,CUI_Asian,7,12
69848ee232,2360,18.0,18,31,15,9.0,86,NO PROMO,CARD,2.79,22.53,24.51,0.0,0.0,15.51,0.0,5.57,1.72,0.0,0.0,13.83,17.64,0.0,0.0,7,3,2,3,3,2,2,4.0,0,0,0,0,0,0,0,0,0,2,7,5,1,0,0,0,0,0,1,0,1,0,1,4.0,0,14,1,1,2,18,4,104.1,22,0,2,3.5,77.0,3.358064516129032,4.7318181818181815,1.7222222222222223,8,CUI_Beverages,7,8
b253d09750,4660,24.0,16,37,24,9.0,86,NO PROMO,CARD,84.5,10.3,0.0,38.39,0.0,0.0,0.0,0.0,0.0,74.06,0.0,0.0,9.01,2.39,0.0,4,6,9,4,3,4,3,0.0,0,0,0,0,0,0,0,0,1,1,4,5,1,1,5,7,5,2,0,0,1,0,0,0.0,0,11,7,14,1,26,7,218.64999999999998,33,0,4,2.3333333333333335,77.0,5.909459459459459,6.625757575757575,2.3125,6,CUI_American,7,11
095d1d3ca7,8670,26.0,1,9,9,9.0,87,FREEBIE,CARD,54.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3,1,0,0,0,0.0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0,0,0,0,9,0,54.54,9,1,8,8.666666666666666,78.0,6.06,6.06,9.0,1,CUI_American,4,3
80c5bb0323,2360,23.0,13,21,16,9.0,87,DISCOUNT,DIGI,6.54,0.0,1.86,0.0,10.28,0.0,11.16,0.0,12.79,2.46,0.0,3.68,16.0,0.0,0.0,3,2,2,3,2,2,2,0.0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,2,0,2,1,2,0,0,0,0,0.0,0,7,4,5,0,12,4,64.77,16,1,2,4.875,78.0,3.084285714285714,4.048125,1.6153846153846154,8,CUI_OTHER,7,8
880e0e1d9d,2490,25.0,23,33,27,9.0,87,NO PROMO,CARD,7.66,18.31,20.12,3.54,16.81,22.25,0.0,2.49,0.0,4.7,0.0,0.0,6.48,3.54,0.0,3,4,3,4,4,5,6,0.0,0,0,0,0,0,0,0,1,2,0,1,5,3,1,2,0,2,7,5,0,0,0,0,0.0,1,8,6,14,0,18,11,105.9,29,0,2,2.689655172413793,78.0,3.2090909090909094,3.651724137931035,1.434782608695652,10,CUI_Chinese,7,10
a6ea416d2a,4660,33.0,10,23,16,9.0,87,FREEBIE,CARD,5.75,31.85,0.0,106.32,0.0,0.0,0.0,8.0,0.0,0.0,10.31,0.0,9.76,0.0,0.0,2,3,6,3,1,1,3,0.0,0,0,0,0,0,0,0,0,2,7,1,0,0,1,0,5,2,1,0,0,0,0,0,0.0,0,10,1,8,0,15,4,171.98999999999998,19,1,4,4.105263157894737,78.0,7.4778260869565205,9.052105263157893,2.3,6,CUI_Cafe,7,7
b5713b1d68,4140,22.0,1,11,0,9.0,87,NO PROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.56,0.0,0.0,0.0,0.0,0.0,1,2,1,1,0,2,2,0.0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0.0,0,5,1,3,0,5,4,65.56,9,0,4,8.666666666666666,78.0,5.96,7.2844444444444445,11.0,1,CUI_Italian,6,6
0774c72f67,2440,33.0,10,21,9,9.0,88,NO PROMO,CARD,0.0,31.52,6.22,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,6.31,34.42,0.0,0.0,1,4,1,3,3,2,2,1.0,3,2,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,3,1,6.0,1,1,3,1,4,12,4,82.39000000000001,16,0,2,4.9375,79.0,3.9233333333333342,5.149375000000001,2.1,5,CUI_OTHER,7,10
7941fb41a7,2360,30.0,2,24,7,9.0,88,FREEBIE,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.08,0.0,0.0,0,1,1,3,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,0,0,0,7,0,138.08,7,1,2,11.285714285714286,79.0,5.753333333333334,19.725714285714286,12.0,1,CUI_OTHER,4,1
b352865c48,4660,22.0,8,25,15,9.0,88,NO PROMO,DIGI,60.12,17.28,0.0,22.67,0.0,0.0,0.0,41.23,0.0,0.0,0.0,0.0,7.19,0.0,48.97,5,3,3,2,1,2,1,0.0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,2,3,3,0,0,0,0,0,0.0,0,9,0,8,0,14,3,197.46,17,0,4,4.647058823529412,79.0,7.8984000000000005,11.615294117647059,3.125,6,CUI_American,7,6
e27971258b,2360,29.0,11,21,10,9.0,88,DISCOUNT,CARD,2.15,0.0,0.0,0.0,15.87,15.37,0.0,0.0,15.8,8.75,0.0,1.73,11.15,0.0,0.0,1,3,3,2,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3,1,2,2,0.0,0,1,1,4,8,10,4,70.82,14,1,2,5.642857142857143,79.0,3.372380952380952,5.058571428571428,1.9090909090909092,7,CUI_Chicken Dishes,7,9
e3dfd6298d,4660,36.0,4,30,2,9.0,88,NO PROMO,CARD,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.75,0.0,0.0,0.0,0.0,0.0,2,2,3,6,3,4,4,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5,6,4,0,0,0,0,0,0,0.0,1,2,11,10,0,16,8,142.43,24,0,4,3.2916666666666665,79.0,4.7476666666666665,5.934583333333333,7.5,2,CUI_Italian,7,8
2a7093797e,8670,22.0,12,24,16,9.0,89,DISCOUNT,CARD,42.32,79.86,6.27,0.0,0.0,12.44,17.89,0.0,0.0,0.0,49.05,0.0,0.0,23.77,0.0,1,4,1,1,2,6,3,1.0,1,2,0,5,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,7,2,0,0,0,9,9,231.60000000000005,18,1,8,4.444444444444445,80.0,9.650000000000002,12.866666666666669,2.0,7,CUI_Asian,7,8
6d16d3ff47,4660,25.0,14,25,17,9.0,89,DELIVERY,DIGI,9.61,42.88,0.0,47.8,0.0,8.51,0.0,0.0,0.0,0.0,6.36,0.0,41.72,0.0,6.6,3,6,3,5,1,1,2,0.0,0,0,0,0,0,0,0,3,1,3,0,1,1,1,6,3,0,1,0,1,0,0,0,0.0,3,5,8,4,1,18,3,163.48,21,1,4,3.8095238095238093,80.0,6.539199999999999,7.784761904761904,1.7857142857142858,7,CUI_Cafe,7,10
83d91501d5,2360,42.0,5,38,32,9.0,89,FREEBIE,DIGI,0.0,0.0,13.31,0.0,0.0,0.0,0.0,0.0,0.0,2.02,70.14,0.0,4.01,0.0,0.0,5,6,6,5,6,2,2,0.0,0,0,0,0,0,0,0,0,19,1,1,1,1,0,1,1,2,3,1,0,1,0,0,0.0,0,22,2,7,1,28,4,89.48,32,1,2,2.5,80.0,2.3547368421052632,2.79625,7.6,4,CUI_Japanese,7,11
95ee238c29,8670,27.0,14,23,4,9.0,89,NO PROMO,CARD,67.57,112.31,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,18.79,0.0,0.0,18.48,0.0,0,3,6,1,2,3,1,0.0,0,0,2,1,1,1,1,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,3.0,4,9,0,0,0,12,4,229.24999999999997,16,0,8,5.0,80.0,9.967391304347824,14.328124999999998,1.6428571428571428,5,CUI_Asian,6,9
bf285dab1d,2360,21.0,12,21,9,9.0,89,NO PROMO,CARD,3.57,3.18,9.14,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,51.06,18.88,0.0,0.0,2,4,0,2,2,2,0,0.0,0,0,0,0,0,0,1,1,2,1,3,0,0,0,0,1,1,0,0,0,1,0,1,0.0,2,6,0,2,2,10,2,89.25,12,0,2,6.666666666666667,80.0,4.25,7.4375,1.75,6,CUI_Noodle Dishes,5,9
e3813bd76d,8670,22.0,15,44,22,9.0,89,NO PROMO,DIGI,0.0,206.24,67.58,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.17,0.0,2,11,4,4,4,1,6,0.0,0,0,1,1,4,3,4,1,2,1,1,2,0,0,3,3,3,1,0,0,1,0,1,2.0,12,6,3,7,2,25,7,427.99,32,0,8,2.5,80.0,9.727045454545454,13.3746875,2.933333333333333,4,CUI_Asian,7,16
f411dea35c,8670,22.0,5,14,6,9.0,89,NO PROMO,CARD,0.0,56.86,0.0,0.0,0.0,48.38,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,2,5,0,0,0.0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,13,0,111.18,13,0,8,6.153846153846154,80.0,7.941428571428572,8.552307692307693,2.8,3,CUI_Asian,5,2
6e61d7f1c9,4660,27.0,6,21,12,10.0,38,FREEBIE,CARD,7.27,0.0,0.0,101.44,0.0,0.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0,0,7,0,0,4,2,0.0,0,0,0,0,0,0,2,0,0,2,2,4,1,0,0,1,1,0,0,0,0,0,0,0.0,2,8,1,2,0,7,6,123.94,13,1,4,2.1538461538461537,28.0,5.9019047619047615,9.533846153846154,3.5,4,CUI_Cafe,3,7
544fb54762,2490,22.0,1,14,0,10.0,58,NO PROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,0.0,0.0,0.0,0.0,0,2,1,2,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,2,0,0,0,0,0.0,0,3,0,6,0,6,3,51.93,9,0,2,5.333333333333333,48.0,3.709285714285714,5.77,14.0,1,CUI_Japanese,5,4
b2b4f1bee5,2360,30.0,10,25,18,10.0,72,NO PROMO,CARD,3.49,3.73,1.32,0.0,0.0,0.0,0.0,3.32,12.23,0.0,0.0,7.3,30.84,13.36,0.0,3,3,3,0,3,4,4,0.0,0,0,0,0,0,2,0,0,0,1,0,3,3,0,0,0,0,3,8,0,0,0,0,0.0,2,4,3,11,0,12,8,75.59,20,0,2,3.1,62.0,3.0236,3.7795,2.5,8,CUI_OTHER,6,6
14b0f10a00,4660,16.0,7,21,10,10.0,77,NO PROMO,CASH,67.93,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,21.4,46.79,0.0,0.0,0.0,0.0,2,0,1,2,3,2,6,0.0,0,0,0,0,0,0,0,3,2,2,0,1,2,2,0,1,2,1,0,0,0,0,0,0.0,3,5,4,4,0,8,8,149.60999999999999,16,0,4,4.1875,67.0,7.124285714285714,9.350624999999999,3.0,4,CUI_American,6,9
8efe9b312d,2440,24.0,11,23,13,10.0,83,NO PROMO,CARD,0.0,0.95,3.96,0.0,16.89,0.0,0.0,0.0,1.06,0.0,42.91,12.65,11.78,0.0,0.0,3,0,3,2,1,2,2,0.0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1,1,1,0,0,1,0,0,0,0.0,0,7,3,2,1,9,4,90.2,13,0,2,5.615384615384615,73.0,3.9217391304347826,6.938461538461539,2.090909090909091,7,CUI_Japanese,6,9
d4595c76a1,4140,39.0,1,11,0,10.0,83,NO PROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.94,0.0,0.0,0.0,0.0,0.0,0,3,1,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0.0,0,0,7,0,0,4,3,68.94,7,0,4,10.428571428571429,73.0,6.267272727272727,9.848571428571429,11.0,1,CUI_Italian,4,3
3edd8438ee,2360,31.0,10,28,24,10.0,84,DELIVERY,DIGI,6.41,0.0,28.06,0.0,0.0,22.07,0.0,0.0,0.0,0.0,1.03,2.29,29.5,0.0,0.0,3,4,1,6,6,1,3,0.0,0,0,0,0,0,0,0,0,0,2,5,9,2,0,0,0,0,2,3,0,1,0,0,0.0,0,16,2,5,1,20,4,89.36,24,1,2,3.0833333333333335,74.0,3.1914285714285713,3.723333333333333,2.8,6,CUI_OTHER,7,7
7c5c05e387,8670,32.0,16,26,7,10.0,84,NO PROMO,CARD,36.17,123.51,42.95,0.0,0.0,0.0,25.73,0.0,0.0,0.0,0.0,0.0,0.0,13.07,0.0,4,3,2,2,3,2,4,0.0,1,2,1,3,2,4,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,7.0,6,1,0,4,2,14,6,241.42999999999998,20,0,8,3.7,74.0,9.28576923076923,12.071499999999999,1.625,5,CUI_Asian,7,10
db995abba1,2360,39.0,14,25,18,10.0,84,NO PROMO,CARD,0.0,2.85,13.6,0.0,18.19,0.0,0.0,0.0,5.68,5.81,0.0,0.0,32.68,0.0,3.1,1,3,5,3,4,1,2,0.0,0,0,0,0,0,0,0,1,0,1,2,2,0,2,2,2,2,3,0,2,0,0,0,0.0,1,5,4,7,2,16,3,81.91,19,0,2,3.8947368421052633,74.0,3.2763999999999998,4.3110526315789475,1.7857142857142858,7,CUI_OTHER,7,10
0f27c785ce,4660,22.0,13,23,8,10.0,85,NO PROMO,CARD,52.09,0.0,0.0,19.89,0.0,0.0,0.0,0.0,0.0,38.37,0.0,0.0,38.35,10.33,0.0,1,5,2,1,0,3,2,0.0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,0,1,1,0,4,1,0.0,2,2,0,4,6,9,5,159.03,14,0,4,5.357142857142857,75.0,6.914347826086956,11.359285714285715,1.7692307692307692,5,CUI_American,6,10
f60042de8d,2360,25.0,9,24,10,10.0,85,NO PROMO,CARD,0.0,0.0,0.0,0.0,5.72,40.53,0.0,9.62,0.0,0.0,0.0,37.96,15.39,0.0,0.0,3,0,3,4,1,0,2,0.0,0,0,0,0,0,0,0,0,0,3,4,2,0,1,0,0,1,0,2,0,0,0,0,0.0,0,9,1,3,0,11,2,109.22,13,0,2,5.769230769230769,75.0,4.550833333333333,8.401538461538461,2.6666666666666665,5,CUI_Chinese,5,6
9803404145,4660,21.0,1,11,10,10.0,86,NO PROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,1,2,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0.0,0,4,1,5,0,10,0,33.24,10,0,4,7.6,76.0,3.021818181818182,3.3240000000000003,11.0,1,CUI_Healthy,5,4
1bbb09020f,2360,22.0,15,36,20,10.0,87,NO PROMO,CARD,9.26,11.06,31.4,0.0,29.28,0.0,0.0,0.0,0.0,5.15,0.0,0.0,55.86,0.0,17.78,1,2,4,6,3,1,3,0.0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,1,1,0,3,5,0,1,1,0.0,0,2,6,5,7,16,4,159.79,20,0,2,3.85,77.0,4.438611111111111,7.9895,2.4,7,CUI_OTHER,7,10
2b5fa0842c,2360,23.0,3,25,23,10.0,87,NO PROMO,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,58.33,1.11,0.0,0.0,3,3,8,2,2,2,3,1.0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,1,0,3,1,3,5,4.0,1,0,2,4,12,18,5,62.91,23,0,2,3.347826086956522,77.0,2.5164,2.7352173913043476,8.333333333333334,3,CUI_Noodle Dishes,7,11
9bd1ff81c1,4660,37.0,8,22,13,10.0,87,DISCOUNT,CARD,0.0,58.13,0.0,0.0,0.0,36.82,0.0,0.0,23.44,6.73,5.72,0.0,11.74,0.0,5.26,2,3,5,3,2,1,4,0.0,0,0,0,0,0,0,0,0,0,2,5,2,0,1,1,4,2,2,1,0,0,0,0,0.0,0,9,2,9,0,15,5,147.84,20,1,4,3.85,77.0,6.72,7.392,2.75,7,CUI_Asian,7,9
b3eba63606,4140,41.0,12,30,12,10.0,87,DELIVERY,CARD,52.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77,5.27,8.59,0.0,18.33,0.0,0.0,7,4,6,2,3,2,1,0.0,0,0,0,0,0,0,0,0,2,0,0,4,1,2,8,1,1,2,3,1,0,0,0,0.0,0,6,11,7,1,22,3,162.82999999999998,25,1,4,3.08,77.0,5.427666666666666,6.513199999999999,2.5,5,CUI_Indian,7,10
00d4ca31ff,2440,27.0,13,26,19,10.0,88,FREEBIE,CASH,7.72,0.0,0.0,11.69,2.18,32.27,6.88,0.0,0.0,3.03,10.71,9.55,0.0,0.0,0.0,5,5,1,3,1,3,2,0.0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,2,8,2,1,0,0,0,0.0,0,6,1,12,1,15,5,84.03,20,1,2,3.9,78.0,3.231923076923077,4.2015,2.0,8,CUI_Chinese,7,8
04454983ab,8670,33.0,20,36,6,10.0,88,DELIVERY,CARD,51.78,142.89,67.27,0.0,0.0,0.0,32.28,0.0,0.0,0.0,0.0,0.0,0.0,73.65,0.0,5,2,4,4,6,2,2,0.0,1,2,2,0,0,1,0,0,3,2,3,1,1,0,5,0,1,1,0,0,0,1,1,5.0,1,9,6,2,2,21,4,367.87,25,1,8,3.12,78.0,10.21861111111111,14.7148,1.8,5,CUI_Asian,7,14
198f254a5e,4660,40.0,9,32,23,10.0,88,NO PROMO,CARD,20.5,88.37,0.0,9.08,0.0,0.0,0.0,52.19,0.0,6.09,50.27,0.0,0.0,0.0,0.0,2,4,6,3,3,3,6,0.0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,6,4,5,3,0,1,0,0,0,0.0,0,7,7,12,1,18,9,226.5,27,0,4,2.888888888888889,78.0,7.078125,8.38888888888889,3.5555555555555554,6,CUI_Asian,7,9
21eccba1da,4660,30.0,7,22,13,10.0,88,NO PROMO,CARD,49.68,0.0,0.0,9.16,0.0,0.0,0.0,0.0,0.0,33.65,0.0,0.0,17.32,0.0,10.96,2,1,4,5,2,2,2,0.0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,3,3,3,1,1,0,0,0,0,0.0,0,5,5,8,0,14,4,120.77000000000001,18,0,4,4.333333333333333,78.0,5.489545454545455,6.709444444444445,3.142857142857143,5,CUI_American,7,9
6342d4ad05,2440,24.0,11,30,24,10.0,88,NO PROMO,CARD,2.97,0.0,1.44,0.0,12.98,20.92,0.0,0.0,0.0,0.0,0.0,0.0,40.76,0.0,0.0,8,8,4,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,5,8,0,0,0,0,1,0,0,1,1,6,1,0.0,0,14,0,1,9,21,3,79.07,24,0,2,3.25,78.0,2.6356666666666664,3.294583333333333,2.727272727272727,5,CUI_OTHER,6,8
8be3f23eb7,8670,32.0,10,16,4,10.0,88,NO PROMO,CARD,11.95,61.71,5.83,0.0,0.0,0.0,6.53,13.04,0.0,0.0,29.48,0.0,0.0,18.92,0.0,0,2,3,3,0,3,1,4.0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,8.0,0,0,0,1,3,8,4,147.45999999999998,12,0,8,6.5,78.0,9.216249999999999,12.288333333333332,1.6,7,CUI_Asian,5,6
daaa546347,8670,31.0,12,21,6,10.0,88,NO PROMO,CARD,106.07,59.48,42.25,0.0,0.0,0.0,6.14,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,1,1,3,4,3,1,1,0.0,1,0,2,1,0,1,0,0,1,0,0,1,2,1,4,0,0,0,0,0,0,0,0,4.0,1,2,7,0,0,12,2,219.94999999999996,14,0,8,5.571428571428571,78.0,10.473809523809521,15.710714285714284,1.75,5,CUI_American,7,9
dae6beab5f,2360,35.0,12,22,15,10.0,88,FREEBIE,CARD,6.33,37.28,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,15.33,9.49,2.76,0.0,0.0,4,1,2,5,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,8,1,0,0,0,0.0,0,2,0,13,1,13,3,75.3,16,1,2,4.875,78.0,3.4227272727272724,4.70625,1.8333333333333333,6,CUI_Asian,7,6
